AYEL01067214.1:63496-63579(+)	68.67
AYEL01080946.1:3235-3314(-)	79.75
AYEL01066405.1:11116-11195(+)	82.28
AYEL01069956.1:13076-13148(-)	67.80
AYEL01081508.1:338-420(+)	82.93
AYEL01081106.1:22235-22319(+)	82.14
AYEL01081371.1:63864-63944(+)	80.00
AYEL01082457.1:49747-49831(+)	81.93
AYEL01080467.1:58622-58707(-)	80.00
AYEL01080012.1:72522-72607(-)	81.18
AYEL01091719.1:39646-39718(-)	69.49
AYEL01066233.1:9212-9295(-)	80.72
AYEL01031204.1:14875-14956(+)	56.96
AYEL01059394.1:30957-31040(-)	81.93
AYEL01091294.1:253-335(+)	84.15
AYEL01047425.1:22089-22170(+)	83.95
AYEL01066440.1:87735-87820(+)	83.53
AYEL01085303.1:39758-39828(+)	58.82
AYEL01029913.1:66810-66892(-)	60.29
AYEL01076348.1:36134-36204(+)	64.29
AYEL01033671.1:264-334(+)	63.77
AYEL01083665.1:16354-16434(+)	65.71
AYEL01092378.1:11913-11991(+)	79.49
AYEL01068588.1:31361-31438(-)	83.12
AYEL01030220.1:1189-1273(-)	83.33
AYEL01069571.1:13616-13700(+)	84.52
AYEL01080653.1:18990-19073(-)	64.29
AYEL01091755.1:30217-30300(-)	83.13
AYEL01070051.1:11724-11804(+)	65.71
AYEL01052762.1:27440-27521(+)	83.95
AYEL01071681.1:660-745(+)	82.35
AYEL01090378.1:699-781(+)	84.15
AYEL01091330.1:349-443(+)	83.53
AYEL01092029.1:14185-14257(-)	67.80
AYEL01054694.1:19902-19985(-)	65.71
AYEL01087626.1:125023-125095(-)	73.24
AYEL01013454.1:6225-6310(+)	83.53
AYEL01079391.1:3749-3822(-)	66.13
AYEL01087852.1:18550-18622(+)	67.80
AYEL01071881.1:1832-1917(-)	82.35
AYEL01080136.1:22571-22656(+)	83.53
AYEL01075369.1:118505-118587(-)	85.37
AYEL01061835.1:31897-31967(-)	62.32
AYEL01034992.1:30568-30653(+)	82.35
AYEL01057017.1:3190-3273(+)	65.71
AYEL01055281.1:47996-48081(-)	80.00
AYEL01072967.1:134731-134813(-)	60.29
AYEL01091127.1:9076-9159(+)	70.77
AYEL01083200.1:2512-2582(+)	67.14
AYEL01049449.1:7079-7160(+)	67.14
AYEL01061834.1:71150-71232(-)	81.71
AYEL01078685.1:25955-26036(+)	67.14
AYEL01069136.1:23994-24075(-)	64.29
AYEL01074193.1:86542-86620(+)	67.74
AYEL01047953.1:1652-1736(+)	84.34
AYEL01072069.1:6523-6606(+)	70.00
AYEL01091345.1:16064-16147(+)	79.52
AYEL01049157.1:10855-10939(+)	84.34
AYEL01086927.1:19006-19091(-)	83.53
AYEL01073863.1:21880-21959(+)	83.54
AYEL01080306.1:1124-1196(-)	67.80
AYEL01090269.1:56213-56288(-)	77.33
AYEL01069493.1:417-503(+)	80.95
AYEL01058210.1:1183-1268(+)	77.65
AYEL01061562.1:87722-87797(-)	64.52
AYEL01048475.1:1424-1505(-)	73.91
AYEL01075936.1:27927-28001(+)	85.07
AYEL01085459.1:333-418(-)	81.18
AYEL01078764.1:66759-66845(+)	83.53
AYEL01082865.1:7489-7559(-)	66.10
AYEL01067567.1:1207-1292(-)	81.18
AYEL01055985.1:2508-2593(-)	81.18
AYEL01079180.1:29975-30058(+)	62.86
AYEL01071749.1:7350-7435(-)	81.18
AYEL01079665.1:10748-10828(+)	66.67
AYEL01069547.1:3766-3849(-)	66.27
AYEL01083616.1:6100-6178(+)	85.90
AYEL01083030.1:10751-10822(-)	61.43
AYEL01077335.1:44845-44928(-)	82.89
AYEL01062948.1:238-323(+)	85.88
AYEL01050830.1:257-337(+)	69.57
AYEL01040722.1:4128-4210(-)	84.15
AYEL01083833.1:898-977(+)	83.54
AYEL01079745.1:3097-3181(+)	85.71
AYEL01084724.1:1263-1333(+)	64.29
AYEL01079682.1:1155-1225(+)	70.27
AYEL01090241.1:64400-64481(-)	85.19
AYEL01051166.1:19532-19613(-)	70.00
AYEL01058683.1:21137-21212(+)	74.67
AYEL01077275.1:2103-2187(+)	82.14
AYEL01054965.1:6528-6611(-)	65.57
AYEL01069778.1:4077-4149(+)	75.86
AYEL01087972.1:17270-17353(-)	74.36
AYEL01083886.1:20674-20754(-)	87.50
AYEL01090300.1:84031-84113(-)	60.29
AYEL01084973.1:21349-21427(+)	62.69
AYEL01076071.1:3075-3157(+)	81.71
AYEL01089460.1:153-223(+)	68.33
AYEL01076580.1:35773-35843(-)	67.14
AYEL01058210.1:1045-1127(+)	78.05
AYEL01071372.1:60057-60127(-)	67.14
AYEL01055661.1:28787-28870(-)	67.14
AYEL01085961.1:1091-1161(-)	68.57
AYEL01074465.1:18075-18145(-)	64.29
AYEL01075290.1:3317-3387(+)	69.49
AYEL01076563.1:4456-4539(+)	64.63
AYEL01036024.1:51718-51799(+)	67.14
AYEL01079061.1:1979-2062(+)	71.43
AYEL01058611.1:50779-50859(+)	62.69
AYEL01062100.1:41007-41089(+)	84.15
AYEL01074772.1:910-991(-)	85.19
AYEL01078916.1:88870-88953(+)	64.29
AYEL01082255.1:7214-7295(-)	85.19
AYEL01087595.1:16629-16712(+)	84.34
AYEL01075158.1:51456-51539(-)	81.93
AYEL01068529.1:45596-45678(+)	84.15
AYEL01034317.1:143-228(+)	85.88
AYEL01085941.1:13852-13930(-)	82.05
AYEL01072690.1:7448-7533(+)	62.12
AYEL01055854.1:43839-43911(+)	69.49
AYEL01045023.1:10352-10423(+)	76.06
AYEL01086919.1:10622-10699(+)	81.82
AYEL01084230.1:11213-11293(+)	65.67
AYEL01091112.1:8934-9014(-)	67.09
AYEL01071277.1:24220-24303(+)	65.06
AYEL01083691.1:45038-45120(-)	78.05
AYEL01065887.1:9433-9508(-)	88.57
AYEL01085047.1:18360-18432(-)	65.52
AYEL01039889.1:61063-61148(+)	87.06
AYEL01014199.1:84944-85014(+)	63.33
AYEL01084974.1:43528-43610(-)	83.95
AYEL01084992.1:4044-4114(+)	64.00
AYEL01086709.1:65799-65874(+)	67.21
AYEL01080244.1:11862-11944(+)	84.15
AYEL01075977.1:50710-50794(+)	83.33
AYEL01066425.1:64-149(-)	84.71
AYEL01084746.1:565-637(-)	69.49
AYEL01060323.1:929-1003(+)	78.57
AYEL01091675.1:66182-66253(+)	77.46
AYEL01055246.1:30484-30564(+)	86.25
AYEL01076845.1:15141-15226(-)	81.18
AYEL01068149.1:18056-18141(-)	83.53
AYEL01087499.1:21424-21507(-)	84.34
AYEL01087089.1:35317-35399(-)	78.05
AYEL01071280.1:1161-1243(-)	86.59
AYEL01083806.1:27205-27290(+)	84.71
AYEL01035860.1:55440-55525(-)	85.88
AYEL01085941.1:13970-14052(-)	82.93
AYEL01081917.1:53607-53688(-)	85.00
AYEL01066883.1:23643-23722(+)	62.82
AYEL01085510.1:11325-11407(-)	78.05
AYEL01025767.1:38788-38860(-)	71.83
AYEL01054694.1:20467-20550(-)	65.71
AYEL01067197.1:12626-12697(-)	70.77
AYEL01074709.1:22677-22758(-)	82.72
AYEL01090885.1:37468-37553(+)	81.18
AYEL01069782.1:9684-9759(-)	78.67
AYEL01092378.1:12769-12853(+)	80.95
AYEL01061399.1:638-723(+)	83.53
AYEL01081540.1:20273-20359(-)	87.06
AYEL01055107.1:409-494(-)	83.53
AYEL01077873.1:396-481(+)	81.18
AYEL01006003.1:2885-2968(+)	70.00
AYEL01026355.1:30328-30408(+)	81.25
AYEL01088879.1:19165-19248(+)	65.71
AYEL01089377.1:3341-3423(-)	80.49
AYEL01081993.1:106525-106610(+)	80.00
AYEL01085954.1:53223-53297(-)	66.07
AYEL01087595.1:21354-21424(-)	63.77
AYEL01064660.1:7610-7695(-)	83.53
AYEL01073018.1:11136-11213(+)	61.54
AYEL01043478.1:1657-1740(+)	65.85
AYEL01084601.1:30712-30797(-)	85.88
AYEL01016911.1:39774-39844(-)	70.27
AYEL01066731.1:18566-18649(+)	65.85
AYEL01049574.1:7960-8045(-)	83.53
AYEL01081708.1:11886-11969(+)	68.29
AYEL01072036.1:3015-3096(+)	83.12
AYEL01087468.1:6826-6910(-)	85.54
AYEL01069096.1:13119-13202(+)	64.29
AYEL01060275.1:16919-17002(+)	65.71
AYEL01077107.1:4034-4117(-)	72.46
AYEL01072170.1:40530-40613(+)	84.34
AYEL01071839.1:322-405(+)	64.29
AYEL01014633.1:132-215(+)	68.57
AYEL01090680.1:81994-82079(-)	84.52
AYEL01039910.1:17345-17430(-)	81.18
AYEL01071033.1:129095-129179(-)	84.52
AYEL01075099.1:36969-37039(-)	64.29
AYEL01088277.1:1890-1967(-)	63.08
AYEL01090867.1:12805-12877(-)	66.10
AYEL01049033.1:15925-16008(+)	65.85
AYEL01051947.1:33935-34006(+)	61.43
AYEL01069376.1:14975-15058(-)	69.88
AYEL01052932.1:57549-57631(+)	76.83
AYEL01081789.1:54638-54708(-)	67.86
AYEL01067253.1:44238-44321(+)	72.84
AYEL01081947.1:53090-53165(+)	71.62
AYEL01075552.1:32627-32710(+)	68.57
