AYEL01081268.1:30577-30810(+,-)	65.43
AYEL01065686.1:4512-4739(+,-)	58.68
AYEL01087125.1:62863-63094(+,-)	67.09
AYEL01083448.1:17107-17333(+,-)	66.67
AYEL01045728.1:29765-29992(+,-)	56.47
AYEL01085858.1:4147-4382(+,-)	67.03
AYEL01035924.1:17599-17804(+)	69.81
AYEL01069908.1:11447-11674(+,-)	77.94
AYEL01055620.1:46479-46708(+,-)	63.74
AYEL01019841.1:3387-3626(+,-)	70.00
AYEL01039380.1:25533-25746(+,-)	68.42
AYEL01085946.1:7440-7667(+,-)	75.00
AYEL01077502.1:6124-6353(+,-)	70.97
AYEL01083226.1:35942-36242(-)	65.00
AYEL01068472.1:23745-23942(+)	66.25
AYEL01073575.1:141914-142123(+,-)	61.36
AYEL01069434.1:90784-90995(+,-)	64.23
AYEL01007846.1:25417-25605(+)	68.35
AYEL01075750.1:1336-1560(+,-)	68.13
AYEL01091235.1:6576-6800(+,-)	66.67
AYEL01060253.1:26575-26856(+,-)	63.56
AYEL01074194.1:190107-190291(+)	66.67
AYEL01075880.1:8185-8492(+,-)	81.48
AYEL01075188.1:64313-64549(+,-)	64.96
AYEL01080628.1:31895-32113(-)	67.78
AYEL01087668.1:34639-34876(+,-)	63.83
AYEL01070914.1:21635-21851(+,-)	75.76
AYEL01091613.1:15130-15358(+,-)	67.05
AYEL01059268.1:4384-4697(+,-)	72.29
AYEL01071323.1:12292-12499(+,-)	60.87
AYEL01077262.1:4508-4737(+,-)	72.09
AYEL01081915.1:12107-12292(-)	58.49
AYEL01086401.1:9665-9886(+,-)	66.13
AYEL01076295.1:18613-18827(+,-)	70.00
AYEL01071500.1:61556-61782(+,-)	64.86
AYEL01091502.1:72065-72295(+,-)	67.03
AYEL01043479.1:19057-19467(+,-)	59.04
AYEL01083414.1:15837-16222(+,-)	61.11
AYEL01080892.1:49818-50048(+,-)	63.33
AYEL01070210.1:38557-38798(+,-)	69.62
AYEL01033692.1:49-240(+,-)	72.50
AYEL01067335.1:0-210(+,-)	60.78
AYEL01055525.1:922-1106(-)	68.18
AYEL01068207.1:19748-19960(+,-)	66.27
AYEL01017030.1:567-875(+,-)	64.66
AYEL01075758.1:24467-24679(+,-)	71.67
AYEL01067214.1:55417-55629(+)	59.50
AYEL01069875.1:85918-86140(+,-)	61.95
AYEL01045160.1:84931-85179(+,-)	59.63
AYEL01066804.1:5443-5675(+,-)	60.47
AYEL01060253.1:45228-45440(+,-)	62.69
AYEL01066597.1:12989-13388(+,-)	67.11
AYEL01040423.1:3930-4147(+,-)	62.34
AYEL01078082.1:65608-65830(+,-)	67.21
AYEL01086530.1:28695-28917(+,-)	63.20
AYEL01009544.1:10966-11156(+)	64.71
AYEL01068426.1:24163-24392(+,-)	67.86
AYEL01082081.1:54264-54481(+,-)	64.84
AYEL01048644.1:3324-3543(+,-)	69.49
AYEL01079160.1:17068-17293(+,-)	68.42
AYEL01090053.1:4166-4367(+,-)	67.31
AYEL01055841.1:1091-1236(+)	64.29
AYEL01075755.1:23134-23361(+,-)	61.87
AYEL01085199.1:5423-5662(+,-)	67.78
AYEL01069861.1:64290-64525(+,-)	74.42
AYEL01089343.1:13107-13302(-)	62.90
AYEL01077781.1:42567-42771(-)	73.47
AYEL01071365.1:105003-105223(+,-)	63.73
AYEL01080735.1:17265-17490(+,-)	68.42
AYEL01072168.1:36429-36659(+,-)	64.44
AYEL01053548.1:21163-21362(+,-)	75.00
AYEL01078492.1:20727-20942(+)	69.49
AYEL01070229.1:367-597(+,-)	65.93
AYEL01029376.1:4552-4769(+,-)	62.61
AYEL01073416.1:2846-3063(+,-)	63.79
AYEL01023097.1:112-342(+,-)	74.71
AYEL01062206.1:8934-9207(+,-)	65.96
AYEL01072140.1:19707-19942(+,-)	65.56
AYEL01084294.1:16094-16322(+,-)	63.16
AYEL01084636.1:6856-7062(+,-)	61.11
AYEL01048009.1:4554-4771(+,-)	61.40
AYEL01043306.1:9812-10047(+,-)	69.23
AYEL01053416.1:34241-34473(+,-)	62.50
AYEL01073333.1:20736-20923(+)	59.77
AYEL01089722.1:25544-25772(+,-)	63.64
AYEL01066448.1:3835-4056(+,-)	65.45
AYEL01074008.1:14557-14781(+,-)	72.09
AYEL01030952.1:18955-19173(+,-)	68.92
AYEL01080837.1:28881-29116(+,-)	62.50
AYEL01080654.1:33646-33836(+,-)	63.93
AYEL01057716.1:31056-31297(+,-)	65.33
AYEL01051042.1:100156-100344(+,-)	72.37
AYEL01069423.1:202-483(+,-)	67.39
AYEL01075750.1:535-756(+,-)	58.41
AYEL01033591.1:6121-6342(+,-)	67.80
AYEL01060711.1:2932-3154(+,-)	69.39
AYEL01077578.1:182902-183097(+)	64.52
AYEL01067167.1:1355-1580(+,-)	65.12
AYEL01089188.1:9855-10067(+,-)	69.66
AYEL01046354.1:307-529(+,-)	68.48
AYEL01062508.1:21559-21777(+,-)	65.48
AYEL01072336.1:17722-17929(+,-)	80.43
AYEL01089405.1:52631-52846(+,-)	63.16
AYEL01064539.1:681-898(+,-)	81.82
AYEL01082333.1:19931-20141(+,-)	70.83
AYEL01074189.1:3650-3856(+,-)	66.67
AYEL01079216.1:18286-18498(+,-)	65.17
AYEL01089297.1:1900-2181(+,-)	66.67
AYEL01042547.1:4920-5155(+,-)	64.84
AYEL01090231.1:4115-4336(+,-)	64.00
AYEL01084210.1:30994-31216(+,-)	63.16
AYEL01086901.1:27085-27314(+,-)	68.60
AYEL01051530.1:15208-15497(+,-)	72.22
AYEL01073886.1:29033-29266(+,-)	65.79
AYEL01088370.1:15942-16159(+,-)	66.30
AYEL01066656.1:15557-15824(+,-)	66.67
AYEL01074782.1:68025-68271(+,-)	72.60
AYEL01033188.1:4624-4840(+,-)	64.08
AYEL01048745.1:14146-14369(+,-)	64.29
AYEL01061044.1:60151-60383(+,-)	60.87
AYEL01049819.1:72262-72478(+,-)	65.22
AYEL01078876.1:123479-123695(+,-)	62.40
AYEL01073746.1:26332-26546(+,-)	77.08
AYEL01063393.1:11231-11474(+,-)	72.58
AYEL01060132.1:39615-39806(-)	71.23
AYEL01055042.1:9415-9621(+)	77.55
AYEL01043472.1:375-610(+,-)	67.03
AYEL01072170.1:15087-15325(+,-)	64.10
AYEL01065618.1:50963-51186(+,-)	67.20
AYEL01073734.1:5048-5266(+,-)	66.67
AYEL01091528.1:23115-23343(+,-)	59.05
AYEL01085403.1:39395-39609(+,-)	71.05
AYEL01075946.1:29633-29850(+,-)	64.56
AYEL01085401.1:82976-83223(+,-)	63.16
AYEL01081467.1:1113-1328(+,-)	68.35
AYEL01055992.1:13982-14177(+,-)	66.34
AYEL01082440.1:23729-23975(+,-)	69.01
AYEL01071412.1:18351-18560(+,-)	65.00
AYEL01083580.1:27019-27233(+,-)	69.77
AYEL01058253.1:35806-36029(+,-)	69.66
AYEL01060333.1:9331-9527(+,-)	66.22
AYEL01028820.1:15784-16103(+,-)	56.64
AYEL01038801.1:33167-33395(+,-)	63.79
AYEL01076003.1:84386-84574(-)	78.26
AYEL01083679.1:38645-38880(+,-)	73.56
AYEL01068511.1:7852-8066(-)	65.15
AYEL01071006.1:154510-154700(+)	62.16
AYEL01086729.1:24736-24950(+,-)	60.77
AYEL01012566.1:36393-36592(-)	70.21
AYEL01078219.1:7537-7743(+,-)	66.67
AYEL01062992.1:50625-50847(+,-)	68.13
AYEL01080147.1:15679-15909(+,-)	65.17
AYEL01059922.1:454-674(+,-)	67.05
AYEL01074266.1:37788-38000(+,-)	68.06
AYEL01071593.1:37757-37987(+,-)	68.89
AYEL01087495.1:13602-13801(+,-)	75.00
AYEL01072354.1:8744-8952(+)	62.50
AYEL01089023.1:15490-15771(+,-)	67.26
AYEL01091621.1:6294-6533(+,-)	67.03
AYEL01083117.1:20333-20531(-)	60.22
AYEL01060068.1:23445-23731(+,-)	69.47
AYEL01066094.1:14581-14826(+,-)	63.64
AYEL01091529.1:44480-44717(+,-)	58.77
AYEL01002243.1:226-498(+,-)	71.59
AYEL01077640.1:30106-30263(+)	70.00
AYEL01080028.1:2155-2378(+,-)	68.89
AYEL01081581.1:25322-25540(+,-)	64.10
AYEL01071183.1:15171-15373(+)	65.75
AYEL01068463.1:56477-56687(+)	61.54
AYEL01038166.1:18567-18802(+,-)	67.03
AYEL01048161.1:18054-18265(+)	65.56
AYEL01073783.1:19599-19820(+,-)	68.89
AYEL01084814.1:27363-27586(+,-)	65.91
AYEL01071104.1:6006-6218(+,-)	72.73
AYEL01080989.1:3382-3595(+)	62.07
AYEL01061641.1:372-596(+,-)	69.74
AYEL01069682.1:1024-1393(+,-)	59.68
AYEL01090863.1:51566-51801(+,-)	63.28
AYEL01075428.1:60032-60247(+,-)	58.62
AYEL01083840.1:89201-89424(+,-)	59.20
AYEL01083277.1:14410-14612(+,-)	66.67
AYEL01079825.1:9621-9835(+,-)	61.29
AYEL01007717.1:118-341(+,-)	70.00
AYEL01090723.1:11748-11974(+,-)	64.17
AYEL01090919.1:20086-20320(+,-)	71.43
AYEL01062953.1:2005-2231(+)	73.81
AYEL01029890.1:14181-14376(+,-)	70.00
AYEL01086049.1:2461-2684(+,-)	68.13
AYEL01073789.1:15776-15965(+)	59.65
AYEL01081499.1:26482-26683(-)	68.18
AYEL01063867.1:89122-89318(+,-)	71.11
AYEL01088321.1:3618-3825(-)	67.44
AYEL01085140.1:43849-44069(+,-)	62.40
AYEL01049692.1:62-288(+,-)	63.74
AYEL01069617.1:14895-15139(+,-)	61.72
AYEL01075017.1:2830-3053(+,-)	64.29
AYEL01054952.1:35215-35441(+,-)	62.71
AYEL01082108.1:22928-23147(+,-)	66.10
AYEL01079414.1:10894-11130(+,-)	70.45
AYEL01073396.1:45014-45270(+,-)	65.52
AYEL01075104.1:40908-41121(+,-)	63.29
AYEL01085179.1:19813-20030(+,-)	65.12
AYEL01033707.1:5994-6234(+,-)	70.97
AYEL01064942.1:45081-45309(+,-)	68.13
AYEL01040070.1:5852-6077(-)	68.49
AYEL01081080.1:29651-29844(-)	66.20
AYEL01091441.1:15618-15844(+,-)	67.06
AYEL01088710.1:2061-2272(+)	58.82
AYEL01076480.1:29792-29958(+)	65.67
AYEL01084130.1:55046-55270(+,-)	66.36
AYEL01071858.1:4380-4575(+,-)	78.79
AYEL01076013.1:31729-31950(+,-)	63.44
AYEL01047927.1:3081-3315(+,-)	62.50
AYEL01015480.1:688-912(+,-)	62.37
AYEL01075581.1:4430-4659(+,-)	64.18
AYEL01025905.1:10441-10658(+,-)	63.37
